keyword,text,target
harm,think right course not mean harm liking tweet 'd rather comment even wi,0
harm,spotlight latest afc right sexuality sana tajuddin writes need addre,0
harm,cj saying compensation victim no compensation yet said wont harm group,0
harm,might important news day russia could leak burisma email slip doctored email,0
harm,grow chatting leader free world harm,0
harm,million brit wider world looking incredulity monumentally incons,0
harm,yeah absolutely disturbing trend teenager increasingly exposed physica,0
harm,no harm especially civilian not mark would rather position remain vacant,0
harm,fan exo since debut bought album even japanese one watch concert yall talk,0
harm,cause untold harm affect family individual,0
harm,take safeguarding seriously think attorney deputy not acting lawfully person responsi,0
harm,tell neither virus parasite case harm host,0
harm,lot concerned uncle andrew dead paedophile mate har,0
harm,laughter dear god property no one born woman harm unmer,0
harm,someone responds social medium tell lot not please try not take hater,0
harm,yahā ibn abū kathīr said tale carrier liar cause harm within hour magician within year,0
harm,seeking someone want older brother one trust family also,0
harm,pretty girl amp bad girl need guy like overstand r people many trick tur,0
harm,brexit certainty fill uk exporter new determination certain remaini,0
harm,producing million tonne plastic single use plastic utilised cau,0
harm,pretty girl amp bad girl need guy like overstand r people many trick b,0
harm,get coming ill leave work scared well trust yongsun tha,0
harm,time replace slaughterhouse greenhouse free harm,0
harm,finally also massively important note recommendation intended reduce harm minimis,0
harm,always fascinating folk meted hatred find unable handle coming back way,0
harm,help hear one comment astros worse pete rose going harm someone,0
hazard,helpful information send date amp location video picture like taken amp texa,0
hazard,lot unpack tonight city council meeting information come coming day,0
hazard,green policy platform support hazard reduction check green comprise less th,0
hazard,blue mountain resident fought permission hazard reduction burn two half year,0
hazard,hello,0
hazard,hazard,0
hazard,occupational hazard must ready big ups showbizagenda abor showbizagenda abor,0
hazard,upgrade pack put high rateda hazard,0
hazard,goal season rashford martial greenwood messi ronaldo hazard mane salah,0
hazard,politician taken away right protect blue mountain resident fought permission two,0
hazard,mourinho managerial masterclass costa deadly box fabregas numerous assist ivanovic monste,0
hazard,dog cat start peeing crapping pot get sick cleaning drop,0
hazard,hazard guess may right done recently ukraine attempt smear victim,0
hazard,hazard last sha,0
hazard,xavi went al sadd iniesta went asia like going j,0
hazard,sophistry green leader richard di natale year party greenies inside bureaucracy like nswpws,0
hazard,occupational hazard must ready big ups showbizagenda aborbitadi showbizagenda aborbitadi,0
hazard,neymar hazard mahrez mane,0
hazard,see close get hazard ugprades,0
hazard,dyk urban expansion developing country take place near hazard prone area done safeguard gr dyk,0
hazard,road hazard please aware received report pothole causing issue vehicle travelling moun,1
hazard,wow presenter let steve price lie twice green council locking land amp preventi,0
hazard,like arsenal speedy naira marley aubameyang boob steph curry cardi b davido wizkid neymar mayorkun,0
hazard,may need bio hazard one holy shit,0
hazard,blue mountain resident fought permission hazard reduction burn two half year,0
hazard,eden hazard distracting iranian army,0
hazard,hazard,0
hazard,literally green minister country ordered hazard reduction burn,0
hazard,abc fails mention multiple independent peer reviewed study show hazard reduction burning,0
hazard,paul pogba v ross barkley pl career minute played goal assist penalty scored,0
hazard,not hear asking job clip lot guessing h amp said,0
hazard,upgrade pack able hazard w player u pack,0
hazard,ticket going well night better get quick vip amp standard ticket available coys thfc coys thfc,0
hazard,million coin left 've built team put upgrade pack finish hazard,0
hazard,last time stop calling wen ning public health hazard business partner,0
hazard,githurai dirty especially along road fruit vendor heap stinking garbage dumped along thi,0
hazard,note ne side caldera outer lakeshore low ne amp sw side caldera experie,0
hazard,hazard game not belgian,0
hazard,dear noah au open player professional firefighter melbourne know little bit health haz,0
hazard,apple field mix red amp white pollen hazard scorpion worm plan using mob,0
hazard,agreed contes chelsea beast hazard costa menace unknown alonso wing scoring goal f,0
hazard,hazard e2 lebuhraya utara selatan kltu traffic moving 11m slower usual kltu,1
hazard,car parked disabled space cathedral street dublintown no permit displayed important hazard light dublintown,0
hazard,occupational hazard u court crime reporter know friend court crime,0
hazard,yeyi one 6th massive hazard almost took grave day,1
hazard,blue mountain resident fought permission hazard reduction burn two half year,0
hazard,rule hosting letting pricey talk lie green council stopping h,0
hazard,usually enjoy drum outrageous ignorant people like ann sudmalis spouting venom conti,0
hazard,spoke guy country victoria today informed calling bushfires 'the greenies ' fire poi bushfires,0
hazard,hazard intelligent phd smart enough cram lot wrongn,0
hazard,retweet second receive goodnews,0
hazard,good woman clearly ill public safety hazard,0
hazard,hazard puzzlebox listen nowplaying nowplaying,0
hazard,someone benched hazard team conceding goal best thing happened mah,0
hazard,texas governor call resident hazard must removed cleaning crew,0
hazard,hazard imitating sterling,0
hazardous,air quality well hazardous level melbourne today no one physically strenuous work outsid,1
hazardous,melbourne join sydney canberra hundred regional town hazardous air quality wonder climate denie,1
hazardous,today melbourne air polluted world aqi reading 2x hazardous level bad tha,1
hazardous,hazardous eruption possibility philippine volcano erupts via another natu,1
hazardous,eruption update taal volcano alert level hazardous eruption imminent january 01Shocked0 pm taalvolcano ta taalvolcano ta,1
hazardous,hazardous eruption possibility philippine volcano erupts,1
hazardous,melbourne air quality tuesday morning level worse predicted due influx bushfire smoke plummeting,1
hazardous,airquality melbourne hazardous today due bushfires advises melburnians try airquality,1
hazardous,hazardous taal eruption could affect power distribution first gen,1
hazardous,philippine taal volcano errupted alert warning hazardous explosive eruption 4,1
hazardous,received little respiratory physiology tutorial explaining bad expect e,0
hazardous,outrageous tennis player made play air quality condition rated poor amp hazardous hazardo,0
hazardous,gasp shock amp delight spectacle stupid pugnacious thug punching kicking throwing foe,0
hazardous,taal volcano news live 'hazardous eruption ' set hit philippine within hour authority warn follow latest update,1
hazardous,kid not not even protective gear like mask glove poverty driving childr,0
hazardous,due increasing level nitrogen dioxide caused taalvolcano eruption air quality reddish brown p taalvolcano,1
hazardous,victoria recorded hazardous air quality world pregnant,1
hazardous,melbourne air quality 'worst world ' bushfires continue burn across victoria,1
